Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,State_abb,Profit Margin,Delivery Days,Year,Quarter,Month,Month_Name,Year_Month,Discount Category,Acquisition_Channel,CAC,Acquisition_Campaign,LTV_CAC_Ratio,Discount_Cost
2317,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,182.94,3,0.0,27.441,SD,0.15,5,2017,3,7,Jul,2017-07,No Discount,Email,3.57,Re_Engagement,191.19,0.0
2318,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.83,7,0.0,30.415,SD,0.5,5,2017,3,7,Jul,2017-07,No Discount,Email,3.57,Re_Engagement,191.19,0.0
2319,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,132.5898,SD,0.33999999999999997,5,2017,3,7,Jul,2017-07,No Discount,Email,3.57,Re_Engagement,191.19,0.0
2320,CA-2015-117828,2015-12-23,2015-12-26,First Class,BD-11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,194.32,4,0.0,56.3528,VA,0.29000000000000004,3,2015,4,12,Dec,2015-12,No Discount,Email,3.67,Re_Engagement,311.21,0.0
2321,CA-2017-165491,2017-03-20,2017-03-24,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,7,0.0,63.8232,WA,0.24,4,2017,1,3,Mar,2017-03,No Discount,Email,8.92,Re_Engagement,242.62,0.0
2322,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,94.74,3,0.0,44.5278,KY,0.47000000000000003,3,2015,4,12,Dec,2015-12,No Discount,Organic,14.94,Referral_Program,56.63,0.0
2323,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,0.0,27.8944,KY,0.46,3,2015,4,12,Dec,2015-12,No Discount,Organic,14.94,Referral_Program,56.63,0.0
2324,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,76.3,5,0.0,38.15,KY,0.5,3,2015,4,12,Dec,2015-12,No Discount,Organic,14.94,Referral_Program,56.63,0.0
2325,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.8,12,0.0,167.808,KY,0.45999999999999996,3,2015,4,12,Dec,2015-12,No Discount,Organic,14.94,Referral_Program,56.63,0.0
2326,CA-2015-105102,2015-09-15,2015-09-19,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,79.872,3,0.2,29.952,NY,0.375,4,2015,3,9,Sep,2015-09,Low (1-20%),Organic,3.92,SEO_Content,24.38,19.968
2327,CA-2015-105102,2015-09-15,2015-09-19,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.384,1,0.2,1.1596,NY,0.024999999999999998,4,2015,3,9,Sep,2015-09,Low (1-20%),Organic,3.92,SEO_Content,24.38,11.596
2328,CA-2015-105102,2015-09-15,2015-09-19,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2,0.0,6.2208,NY,0.4799999999999999,4,2015,3,9,Sep,2015-09,No Discount,Organic,3.92,SEO_Content,24.38,0.0
2329,CA-2017-138422,2017-09-23,2017-09-26,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026,CO,0.3625,3,2017,3,9,Sep,2017-09,Low (1-20%),Organic,16.39,SEO_Content,20.12,3.5879999999999996
2330,US-2015-147739,2015-12-25,2015-12-29,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.392,PA,-0.125,4,2015,4,12,Dec,2015-12,Low (1-20%),Social Media,33.43,Instagram_Retargeting,48.45,136.784
2331,CA-2016-155187,2016-09-24,2016-09-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0.0,2.9372,CA,0.06999999999999999,2,2016,3,9,Sep,2016-09,No Discount,Display,38.71,Prospecting_Display,53.19,0.0
2332,CA-2016-155187,2016-09-24,2016-09-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,0.0,20.85,CA,0.5,2,2016,3,9,Sep,2016-09,No Discount,Display,38.71,Prospecting_Display,53.19,0.0
2333,CA-2017-169285,2017-03-21,2017-03-25,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,0.0,133.152,IN,0.48,4,2017,1,3,Mar,2017-03,No Discount,Direct,5.79,Word_of_Mouth,122.2,0.0
2334,CA-2017-169285,2017-03-21,2017-03-25,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.78,1,0.0,2.8322,IN,0.48999999999999994,4,2017,1,3,Mar,2017-03,No Discount,Direct,5.79,Word_of_Mouth,122.2,0.0
2335,CA-2014-140886,2014-09-30,2014-10-04,Standard Class,KW-16570,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,69.216,6,0.2,11.2476,TN,0.1625,4,2014,3,9,Sep,2014-09,Low (1-20%),Paid Search,36.56,Competitor_Keywords,2.95,17.304
2336,CA-2017-152695,2017-12-10,2017-12-10,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,CT,0.47,0,2017,4,12,Dec,2017-12,No Discount,Paid Search,56.67,Product_Category_PPC,6.95,0.0
2337,CA-2017-152695,2017-12-10,2017-12-10,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79,7,0.0,123.7691,CT,0.29,0,2017,4,12,Dec,2017-12,No Discount,Paid Search,56.67,Product_Category_PPC,6.95,0.0
2338,CA-2014-110639,2014-08-23,2014-08-23,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,25.92,4,0.0,12.4416,NY,0.4799999999999999,0,2014,3,8,Aug,2014-08,No Discount,Social Media,17.91,LinkedIn_B2B,31.48,0.0
2339,CA-2014-110639,2014-08-23,2014-08-23,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,45.92,4,0.0,22.5008,NY,0.49,0,2014,3,8,Aug,2014-08,No Discount,Social Media,17.91,LinkedIn_B2B,31.48,0.0
2340,CA-2014-121727,2014-08-19,2014-08-24,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,10.72,2,0.2,1.742,OH,0.16249999999999998,5,2014,3,8,Aug,2014-08,Low (1-20%),Paid Search,29.18,Competitor_Keywords,25.74,2.68
2341,CA-2016-137736,2016-11-10,2016-11-15,Standard Class,DC-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,7,0.0,10.465,GA,0.25,5,2016,4,11,Nov,2016-11,No Discount,Paid Search,28.84,Product_Category_PPC,4.58,0.0
2342,US-2014-143231,2014-12-31,2015-01-03,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.384,MA,0.37,3,2014,4,12,Dec,2014-12,No Discount,Organic,6.38,Blog_Traffic,124.34,0.0
2343,US-2014-143231,2014-12-31,2015-01-03,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,3,0.0,27.3528,MA,0.24,3,2014,4,12,Dec,2014-12,No Discount,Organic,6.38,Blog_Traffic,124.34,0.0
2344,US-2014-155894,2014-07-26,2014-07-30,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.552,3,0.2,-29.3436,IL,-0.2375,4,2014,3,7,Jul,2014-07,Low (1-20%),Organic,21.74,Blog_Traffic,15.09,30.888
2345,CA-2016-119025,2016-02-22,2016-02-28,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0.0,137.2896,WI,0.28,6,2016,1,2,Feb,2016-02,No Discount,Paid Search,16.74,Brand_Awareness_PPC,25.96,0.0
2346,CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,0.2,24.528,TX,0.35,5,2016,1,3,Mar,2016-03,Low (1-20%),Social Media,31.75,LinkedIn_B2B,10.11,17.52
2347,CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272,2,0.8,-2.1624,TX,-1.7,5,2016,1,3,Mar,2016-03,High (>40%),Social Media,31.75,LinkedIn_B2B,10.11,5.088000000000001
2348,CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.3,0.0,TX,0.0,5,2016,1,3,Mar,2016-03,Medium (21-40%),Social Media,31.75,LinkedIn_B2B,10.11,238.965
2349,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,9.024,6,0.2,3.1584,CA,0.35000000000000003,1,2017,4,12,Dec,2017-12,Low (1-20%),Email,4.8,Re_Engagement,40.62,2.256
2350,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,CA,0.325,1,2017,4,12,Dec,2017-12,Low (1-20%),Email,4.8,Re_Engagement,40.62,17.364
2351,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0.0,5.3214,CA,0.49,1,2017,4,12,Dec,2017-12,No Discount,Email,4.8,Re_Engagement,40.62,0.0
2352,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.2516,CA,0.28,1,2017,4,12,Dec,2017-12,No Discount,Email,4.8,Re_Engagement,40.62,0.0
2353,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,6,0.0,5.04,CA,0.5,1,2017,4,12,Dec,2017-12,No Discount,Email,4.8,Re_Engagement,40.62,0.0
2354,CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7,0.15,200.9546,CA,0.12941176470588237,2,2015,3,8,Aug,2015-08,Low (1-20%),Paid Search,19.59,Brand_Awareness_PPC,34.25,274.029
2355,CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.2,46.3185,CA,0.33749999999999997,2,2015,3,8,Aug,2015-08,Low (1-20%),Paid Search,19.59,Brand_Awareness_PPC,34.25,34.31
2356,CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51,1,0.0,15.6993,CA,0.43,2,2015,3,8,Aug,2015-08,No Discount,Paid Search,19.59,Brand_Awareness_PPC,34.25,0.0
2357,CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.976,3,0.2,80.9919,CA,0.3375,2,2015,3,8,Aug,2015-08,Low (1-20%),Paid Search,19.59,Brand_Awareness_PPC,34.25,59.994
2358,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-447.5947,NY,-0.2833333333333333,4,2014,1,3,Mar,2014-03,Medium (21-40%),Display,27.35,Prospecting_Display,-67.65,1053.1640000000002
2359,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,4,0.4,-553.6476,NY,-0.5166666666666667,4,2014,1,3,Mar,2014-03,Medium (21-40%),Display,27.35,Prospecting_Display,-67.65,714.384
2360,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,0.4,-122.7816,NY,-0.19999999999999998,4,2014,1,3,Mar,2014-03,Medium (21-40%),Display,27.35,Prospecting_Display,-67.65,409.27200000000005
2361,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,34.86,7,0.0,16.3842,NY,0.47000000000000003,4,2014,1,3,Mar,2014-03,No Discount,Display,27.35,Prospecting_Display,-67.65,0.0
2362,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155.04,4,0.0,75.9696,NY,0.49000000000000005,4,2014,1,3,Mar,2014-03,No Discount,Display,27.35,Prospecting_Display,-67.65,0.0
2363,CA-2017-136497,2017-04-16,2017-04-20,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,13.71,5,0.7,-10.054,OH,-0.7333333333333333,4,2017,2,4,Apr,2017-04,High (>40%),Organic,6.59,Referral_Program,42.49,31.989999999999995
2364,US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,0.0,40.9216,VA,0.32,5,2016,1,3,Mar,2016-03,No Discount,Paid Search,21.7,Brand_Awareness_PPC,94.68,0.0
2365,US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,44.8896,VA,0.28,5,2016,1,3,Mar,2016-03,No Discount,Paid Search,21.7,Brand_Awareness_PPC,94.68,0.0
2366,US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46.0,4,0.0,20.7,VA,0.45,5,2016,1,3,Mar,2016-03,No Discount,Paid Search,21.7,Brand_Awareness_PPC,94.68,0.0
2367,CA-2014-102295,2014-11-24,2014-11-26,Second Class,EH-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.712,1,0.2,-18.1068,CA,-0.15,2,2014,4,11,Nov,2014-11,Low (1-20%),Organic,6.9,SEO_Content,21.79,30.177999999999997
2368,CA-2017-123659,2017-02-10,2017-02-13,First Class,MN-17935,Michael Nguyen,Consumer,United States,Clinton,Maryland,20735,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),23.12,4,0.0,11.3288,MD,0.48999999999999994,3,2017,1,2,Feb,2017-02,No Discount,Organic,12.53,Referral_Program,23.21,0.0
2369,US-2016-129469,2016-09-23,2016-09-27,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,0.2,-26.6352,OH,-0.05000000000000001,4,2016,3,9,Sep,2016-09,Low (1-20%),Paid Search,29.61,Product_Category_PPC,-6.17,133.176
2370,US-2016-129469,2016-09-23,2016-09-27,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.2,0.307,OH,0.0625,4,2016,3,9,Sep,2016-09,Low (1-20%),Paid Search,29.61,Product_Category_PPC,-6.17,1.228
2371,CA-2017-155152,2017-07-07,2017-07-09,Second Class,MP-17965,Michael Paige,Corporate,United States,Warwick,Rhode Island,2886,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252.0,4,0.0,93.24,RI,0.37,2,2017,3,7,Jul,2017-07,No Discount,Paid Search,31.88,Brand_Awareness_PPC,20.02,0.0
2372,CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.288,8,0.6,-27.1296,IL,-0.45,4,2016,3,7,Jul,2016-07,High (>40%),Social Media,18.79,Facebook_Prospecting,16.07,90.43199999999997
2373,CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.632,1,0.2,0.8225,IL,0.3125,4,2016,3,7,Jul,2016-07,Low (1-20%),Social Media,18.79,Facebook_Prospecting,16.07,0.658
2374,CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,23.688,9,0.2,7.6986,IL,0.325,4,2016,3,7,Jul,2016-07,Low (1-20%),Social Media,18.79,Facebook_Prospecting,16.07,5.922
2375,CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.372,2,0.3,-14.4784,IL,-0.05714285714285714,4,2016,3,7,Jul,2016-07,Medium (21-40%),Social Media,18.79,Facebook_Prospecting,16.07,108.58800000000001
2376,CA-2017-119669,2017-01-24,2017-01-30,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.0,0.1134,GA,0.02,6,2017,1,1,Jan,2017-01,No Discount,Paid Search,16.07,Product_Category_PPC,70.26,0.0
2377,US-2014-164616,2014-08-19,2014-08-21,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,0.7,-58.8616,OH,-0.7666666666666667,2,2014,3,8,Aug,2014-08,High (>40%),Social Media,21.87,LinkedIn_B2B,12.84,179.14399999999995
2378,US-2014-164616,2014-08-19,2014-08-21,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2,0.2,1.148,OH,0.125,2,2014,3,8,Aug,2014-08,Low (1-20%),Social Media,21.87,LinkedIn_B2B,12.84,2.296
2379,CA-2015-148628,2015-12-06,2015-12-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,5,0.0,15.065,CA,0.45999999999999996,5,2015,4,12,Dec,2015-12,No Discount,Display,54.94,Retargeting_Display,17.72,0.0
2380,CA-2016-118052,2016-05-06,2016-05-10,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,7.216,2,0.2,1.7138,OH,0.2375,4,2016,2,5,May,2016-05,Low (1-20%),Paid Search,13.33,Product_Category_PPC,10.44,1.804
2381,CA-2016-118052,2016-05-06,2016-05-10,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,49.568,2,0.2,15.49,OH,0.3125,4,2016,2,5,May,2016-05,Low (1-20%),Paid Search,13.33,Product_Category_PPC,10.44,12.392
